/VIN (inital_phase=120) X,/VIN (inital_phase=120) Y,/SoC (inital_phase=120) X,/SoC (inital_phase=120) Y,/COMP_OUT (inital_phase=120) X,/COMP_OUT (inital_phase=120) Y,/B_Buf<7> (inital_phase=120) X,/B_Buf<7> (inital_phase=120) Y,/B_Buf<6> (inital_phase=120) X,/B_Buf<6> (inital_phase=120) Y,/B_Buf<5> (inital_phase=120) X,/B_Buf<5> (inital_phase=120) Y,/B_Buf<2> (inital_phase=120) X,/B_Buf<2> (inital_phase=120) Y,/B_Buf<1> (inital_phase=120) X,/B_Buf<1> (inital_phase=120) Y,/B_Buf<3> (inital_phase=120) X,/B_Buf<3> (inital_phase=120) Y,/B_Buf<0> (inital_phase=120) X,/B_Buf<0> (inital_phase=120) Y,/EoC (inital_phase=120) X,/EoC (inital_phase=120) Y,/I25/DAC_OUT (inital_phase=120) X,/I25/DAC_OUT (inital_phase=120) Y,/I25/SH_OUT (inital_phase=120) X,/I25/SH_OUT (inital_phase=120) Y,/B_Buf<4> (inital_phase=120) X,/B_Buf<4> (inital_phase=120) Y
6.500427832908033e-06,0.9577219762707645,6.500427832908033e-06,0,6.500427832908033e-06,0.03271521200671988,6.500427832908033e-06,1.199999560053332,6.500427832908033e-06,9.54033046225265e-08,6.500427832908033e-06,9.540330480255381e-08,6.500427832908033e-06,9.540330468765654e-08,6.500427832908033e-06,9.540330472970807e-08,6.500427832908033e-06,1.19999953628071,6.500427832908033e-06,9.540330472970807e-08,6.500427832908033e-06,0,6.500427832908033e-06,0.6372436778134797,6.500427832908033e-06,0.6370550408656824,6.500427832908033e-06,9.540330490637395e-08
6.500714708120891e-06,0.9577132936159061,6.500714708120891e-06,0,6.500714708120891e-06,0.03271038146833018,6.500714708120891e-06,1.199999560053153,6.500714708120891e-06,9.540330474711866e-08,6.500714708120891e-06,9.540330455753498e-08,6.500714708120891e-06,9.540330470204779e-08,6.500714708120891e-06,9.540330464643228e-08,6.500714708120891e-06,1.199999582729448,6.500714708120891e-06,9.540330464643228e-08,6.500714708120891e-06,0,6.500714708120891e-06,0.6372436434864458,6.500714708120891e-06,0.6370550403872015,6.500714708120891e-06,9.540330443902733e-08
6.50100158333375e-06,0.9577046108448275,6.50100158333375e-06,0,6.50100158333375e-06,0.03270583907493478,6.50100158333375e-06,1.19999956005356,6.50100158333375e-06,9.54033046082835e-08,6.50100158333375e-06,9.540330480101652e-08,6.50100158333375e-06,9.540330470726662e-08,6.50100158333375e-06,9.540330474410552e-08,6.50100158333375e-06,1.199999538411681,6.50100158333375e-06,9.540330474410552e-08,6.50100158333375e-06,0,6.50100158333375e-06,0.6372436405036168,6.50100158333375e-06,0.6370550404294566,6.50100158333375e-06,9.540330493481849e-08
6.501037442735358e-06,0.957703525490271,6.501037442735358e-06,0,6.501037442735358e-06,0.03270523914325617,6.501037442735358e-06,1.199999560053296,6.501037442735358e-06,9.540330465243935e-08,6.501037442735358e-06,9.540330467788788e-08,6.501037442735358e-06,9.540330466540663e-08,6.501037442735358e-06,9.540330466139166e-08,6.501037442735358e-06,1.199978687751924,6.501037442735358e-06,9.540330466139166e-08,6.501037442735358e-06,0,6.501037442735358e-06,0.637243637336482,6.501037442735358e-06,0.6370550404348211,6.501037442735358e-06,9.540330469114667e-08
6.501105233672299e-06,0.9577014736607119,6.501105233672299e-06,0,6.501105233672299e-06,0.03270412513344986,6.501105233672299e-06,1.199999560052947,6.501105233672299e-06,9.540330468976745e-08,6.501105233672299e-06,9.540330471394407e-08,6.501105233672299e-06,9.540330468720232e-08,6.501105233672299e-06,9.540330468867395e-08,6.501105233672299e-06,1.2000096440482,6.501105233672299e-06,9.540330468867395e-08,6.501105233672299e-06,0,6.501105233672299e-06,0.6372436345780412,6.501105233672299e-06,0.6370550404488612,6.501105233672299e-06,9.540330470118187e-08
6.5011725728711e-06,0.9576994354974943,6.5011725728711e-06,0,6.5011725728711e-06,0.0327030388815281,6.5011725728711e-06,1.199999560053663,6.5011725728711e-06,9.540330467310761e-08,6.5011725728711e-06,9.540330460629385e-08,6.5011725728711e-06,9.540330468315837e-08,6.5011725728711e-06,9.540330468318272e-08,6.5011725728711e-06,1.199993013225284,6.5011725728711e-06,9.540330468318272e-08,6.5011725728711e-06,0,6.5011725728711e-06,0.6372436350120868,6.5011725728711e-06,0.6370550404677859,6.5011725728711e-06,9.540330465049128e-08
6.501307251268703e-06,0.9576953591518486,6.501307251268703e-06,0,6.501307251268703e-06,0.03270086903360863,6.501307251268703e-06,1.199999560052901,6.501307251268703e-06,9.540330467329757e-08,6.501307251268703e-06,9.540330472031187e-08,6.501307251268703e-06,9.540330466929819e-08,6.501307251268703e-06,9.54033047048054e-08,6.501307251268703e-06,1.200036083123863,6.501307251268703e-06,9.54033047048054e-08,6.501307251268703e-06,0,6.501307251268703e-06,0.6372436443093001,6.501307251268703e-06,0.6370550405296408,6.501307251268703e-06,9.540330467562556e-08
6.501374590467505e-06,0.9576933209694207,6.501374590467505e-06,0,6.501374590467505e-06,0.03269978560522708,6.501374590467505e-06,1.199999560053678,6.501374590467505e-06,9.540330469967737e-08,6.501374590467505e-06,9.540330462698098e-08,6.501374590467505e-06,9.540330468860868e-08,6.501374590467505e-06,9.540330465830587e-08,6.501374590467505e-06,1.200233382581443,6.501374590467505e-06,9.540330465830587e-08,6.501374590467505e-06,0,6.501374590467505e-06,0.6372436773515227,6.501374590467505e-06,0.6370550406208256,6.501374590467505e-06,9.540330470514682e-08
6.501438054968688e-06,0.9576914000581522,6.501438054968688e-06,0,6.501438054968688e-06,0.03269876543061086,6.501438054968688e-06,1.199999560052718,6.501438054968688e-06,9.540330471023393e-08,6.501438054968688e-06,9.540330475400921e-08,6.501438054968688e-06,9.540330467156601e-08,6.501438054968688e-06,9.540330470056563e-08,6.501438054968688e-06,1.200652912885604,6.501438054968688e-06,9.540330470056563e-08,6.501438054968688e-06,0,6.501438054968688e-06,0.6372437763906738,6.501438054968688e-06,0.6370550408586326,6.501438054968688e-06,9.540330461442647e-08
6.501475484933218e-06,0.9576902671443417,6.501475484933218e-06,0,6.501475484933218e-06,0.03269816417131534,6.501475484933218e-06,1.199999560053475,6.501475484933218e-06,9.540330462473183e-08,6.501475484933218e-06,9.54033046105578e-08,6.501475484933218e-06,9.54033046722785e-08,6.501475484933218e-06,9.540330468531723e-08,6.501475484933218e-06,1.201345037691089,6.501475484933218e-06,9.540330468531723e-08,6.501475484933218e-06,0,6.501475484933218e-06,0.6372438898091949,6.501475484933218e-06,0.6370550411283121,6.501475484933218e-06,9.540330472603616e-08
6.501502105705317e-06,0.9576894613972402,6.501502105705317e-06,0,6.501502105705317e-06,0.03269773673506158,6.501502105705317e-06,1.19999956005296,6.501502105705317e-06,9.540330476112519e-08,6.501502105705317e-06,9.540330476536164e-08,6.501502105705317e-06,9.54033046773792e-08,6.501502105705317e-06,9.540330465601948e-08,6.501502105705317e-06,1.202552850706899,6.501502105705317e-06,9.540330465601948e-08,6.501502105705317e-06,0,6.501502105705317e-06,0.6372440129038398,6.501502105705317e-06,0.6370550414201189,6.501502105705317e-06,9.54033046593465e-08
6.501525072650152e-06,0.9576887662419472,6.501525072650152e-06,0,6.501525072650152e-06,0.03269736809191683,6.501525072650152e-06,1.199999560053298,6.501525072650152e-06,9.54033046079714e-08,6.501525072650152e-06,9.540330460669215e-08,6.501525072650152e-06,9.540330470905945e-08,6.501525072650152e-06,9.540330470428961e-08,6.501525072650152e-06,1.205145192974901,6.501525072650152e-06,9.540330470428961e-08,6.501525072650152e-06,0,6.501525072650152e-06,0.6372441624193395,6.501525072650152e-06,0.6370550417725798,6.501525072650152e-06,9.540330466328757e-08
6.501550664714436e-06,0.9576879916295977,6.501550664714436e-06,0,6.501550664714436e-06,0.03269695744870045,6.501550664714436e-06,1.199999560053036,6.501550664714436e-06,9.540330472701113e-08,6.501550664714436e-06,9.540330474997527e-08,6.501550664714436e-06,9.540330464107903e-08,6.501550664714436e-06,9.540330464676735e-08,6.501550664714436e-06,1.209869536799149,6.501550664714436e-06,9.540330464676735e-08,6.501550664714436e-06,0,6.501550664714436e-06,0.6372443977792729,6.501550664714436e-06,0.6370550423244969,6.501550664714436e-06,9.540330471196684e-08
6.501573967858486e-06,0.9576872862967432,6.501573967858486e-06,0,6.501573967858486e-06,0.03269658365638839,6.501573967858486e-06,1.199999560053272,6.501573967858486e-06,9.540330461620825e-08,6.501573967858486e-06,9.540330462851433e-08,6.501573967858486e-06,9.540330470899871e-08,6.501573967858486e-06,9.540330471714708e-08,6.501573967858486e-06,1.203101710802981,6.501573967858486e-06,9.540330471714708e-08,6.501573967858486e-06,0,6.501573967858486e-06,0.6372446968327098,6.501573967858486e-06,0.6370550430250835,6.501573967858486e-06,9.540330465333948e-08
6.501580598129792e-06,0.9576870856134603,6.501580598129792e-06,0,6.501580598129792e-06,0.03269647732541092,6.501580598129792e-06,1.19999956005336,6.501580598129792e-06,9.540330473776316e-08,6.501580598129792e-06,9.540330469768566e-08,6.501580598129792e-06,9.540330467684153e-08,6.501580598129792e-06,9.540330468433738e-08,6.501580598129792e-06,1.19276790436688,6.501580598129792e-06,9.540330468433738e-08,6.501580598129792e-06,0,6.501580598129792e-06,0.6372447993443773,6.501580598129792e-06,0.6370550432657479,6.501580598129792e-06,9.540330466727503e-08
6.501588770710661e-06,0.9576868382478776,6.501588770710661e-06,0,6.501588770710661e-06,0.0326963462730869,6.501588770710661e-06,1.199999560053238,6.501588770710661e-06,9.540330465543918e-08,6.501588770710661e-06,9.540330469670324e-08,6.501588770710661e-06,9.540330471475138e-08,6.501588770710661e-06,9.540330470769302e-08,6.501588770710661e-06,1.157546031314291,6.501588770710661e-06,9.540330470769302e-08,6.501588770710661e-06,0,6.501588770710661e-06,0.6372449372709604,6.501588770710661e-06,0.6370550435910258,6.501588770710661e-06,9.540330467379522e-08
6.501595000309935e-06,0.9576866496919003,6.501595000309935e-06,0,6.501595000309935e-06,0.0326962463872944,6.501595000309935e-06,1.199999560053347,6.501595000309935e-06,9.540330473835799e-08,6.501595000309935e-06,9.540330469909514e-08,6.501595000309935e-06,9.540330463504138e-08,6.501595000309935e-06,9.540330465271425e-08,6.501595000309935e-06,1.093536443153925,6.501595000309935e-06,9.540330465271425e-08,6.501595000309935e-06,0,6.501595000309935e-06,0.6372450510888785,6.501595000309935e-06,0.6370550438610025,6.501595000309935e-06,9.54033047032136e-08
6.501601445382812e-06,0.9576864546139634,6.501601445382812e-06,0,6.501601445382812e-06,0.03269614305536874,6.501601445382812e-06,1.199999560053148,6.501601445382812e-06,9.540330462607816e-08,6.501601445382812e-06,9.540330466272996e-08,6.501601445382812e-06,9.540330477038933e-08,6.501601445382812e-06,9.540330471107132e-08,6.501601445382812e-06,0.9715719315461221,6.501601445382812e-06,9.540330471107132e-08,6.501601445382812e-06,0,6.501601445382812e-06,0.6372451767754105,6.501601445382812e-06,0.6370550441610749,6.501601445382812e-06,9.540330471269093e-08
6.501607536618513e-06,0.9576862702458323,6.501607536618513e-06,0,6.501607536618513e-06,0.0326960454046348,6.501607536618513e-06,1.199999560053217,6.501607536618513e-06,9.540330473900213e-08,6.501607536618513e-06,9.540330463605831e-08,6.501607536618513e-06,9.540330461760117e-08,6.501607536618513e-06,9.540330465191147e-08,6.501607536618513e-06,0.8017503875958227,6.501607536618513e-06,9.540330465191147e-08,6.501607536618513e-06,0,6.501607536618513e-06,0.6372453029135369,6.501607536618513e-06,0.6370550444644905,6.501607536618513e-06,9.540330464398957e-08
6.501613828073186e-06,0.957686079817464,6.501613828073186e-06,0,6.501613828073186e-06,0.03269594455252074,6.501613828073186e-06,1.199999560053117,6.501613828073186e-06,9.540330464307888e-08,6.501613828073186e-06,9.540330467510843e-08,6.501613828073186e-06,9.540330469519957e-08,6.501613828073186e-06,9.540330472270011e-08,6.501613828073186e-06,0.5798885516372235,6.501613828073186e-06,9.540330472270011e-08,6.501613828073186e-06,0,6.501613828073186e-06,0.6372454405163754,6.501613828073186e-06,0.63705504479834,6.501613828073186e-06,9.540330465831921e-08
6.501621567860945e-06,0.9576858455511915,6.501621567860945e-06,0,6.501621567860945e-06,0.03269582049530418,6.501621567860945e-06,1.19999956005322,6.501621567860945e-06,9.540330477029384e-08,6.501621567860945e-06,9.54033046981515e-08,6.501621567860945e-06,9.540330468011493e-08,6.501621567860945e-06,9.540330462962622e-08,6.501621567860945e-06,0.2727759318815923,6.501621567860945e-06,9.540330462962622e-08,6.501621567860945e-06,0,6.501621567860945e-06,0.6372456194206315,6.501621567860945e-06,0.6370550452374291,6.501621567860945e-06,9.540330471249872e-08
6.501625386244055e-06,0.9576857299771412,6.501625386244055e-06,0,6.501625386244055e-06,0.03269575929708619,6.501625386244055e-06,1.199999560053223,6.501625386244055e-06,9.540330453975328e-08,6.501625386244055e-06,9.540330462577994e-08,6.501625386244055e-06,9.54033046379194e-08,6.501625386244055e-06,9.540330475784274e-08,6.501625386244055e-06,0.135947937267137,6.501625386244055e-06,9.540330475784274e-08,6.501625386244055e-06,0,6.501625386244055e-06,0.6372457113259747,6.501625386244055e-06,0.6370550454653902,6.501625386244055e-06,9.540330466689055e-08
6.50162835269591e-06,0.9576856401891601,6.50162835269591e-06,0,6.50162835269591e-06,0.03269571175515031,6.50162835269591e-06,1.199999560053229,6.50162835269591e-06,9.540330472039427e-08,6.50162835269591e-06,9.540330477499452e-08,6.50162835269591e-06,9.540330471593595e-08,6.50162835269591e-06,9.540330465784764e-08,6.50162835269591e-06,0.07149815702767544,6.50162835269591e-06,9.540330465784764e-08,6.50162835269591e-06,0,6.50162835269591e-06,0.6372457841978938,6.50162835269591e-06,0.637055045647467,6.50162835269591e-06,9.54033047095636e-08
6.501631244097445e-06,0.9576855526727754,6.501631244097445e-06,0,6.501631244097445e-06,0.03269566541782422,6.501631244097445e-06,1.199999560053229,6.501631244097445e-06,9.540330466982554e-08,6.501631244097445e-06,9.540330464793658e-08,6.501631244097445e-06,9.540330470363436e-08,6.501631244097445e-06,9.540330472905467e-08,6.501631244097445e-06,0.04037017418554164,6.501631244097445e-06,9.540330472905467e-08,6.501631244097445e-06,0,6.501631244097445e-06,0.6372458563206324,6.501631244097445e-06,0.6370550458289501,6.501631244097445e-06,9.540330475299785e-08
6.501634095426947e-06,0.9576854663692718,6.501634095426947e-06,0,6.501634095426947e-06,0.03269561972443891,6.501634095426947e-06,1.19999956005329,6.501634095426947e-06,9.540330473734736e-08,6.501634095426947e-06,9.540330473313563e-08,6.501634095426947e-06,9.540330474875709e-08,6.501634095426947e-06,9.540330471320013e-08,6.501634095426947e-06,0.02469332779205565,6.501634095426947e-06,9.540330471320013e-08,6.501634095426947e-06,0,6.501634095426947e-06,0.6372459283494118,6.501634095426947e-06,0.6370550460115986,6.501634095426947e-06,9.540330467189307e-08
6.501637077429484e-06,0.957685376110569,6.501637077429484e-06,0,6.501637077429484e-06,0.03269557193883114,6.501637077429484e-06,1.199999560053203,6.501637077429484e-06,9.54033046770008e-08,6.501637077429484e-06,9.540330464812253e-08,6.501637077429484e-06,9.540330470720139e-08,6.501637077429484e-06,9.540330467318624e-08,6.501637077429484e-06,0.0161839261249646,6.501637077429484e-06,9.540330467318624e-08,6.501637077429484e-06,0,6.501637077429484e-06,0.6372460044401526,6.501637077429484e-06,0.6370550462062514,6.501637077429484e-06,9.540330470597578e-08
6.501640870599886e-06,0.9576852612995689,6.501640870599886e-06,0,6.501640870599886e-06,0.03269551115725508,6.501640870599886e-06,1.199999560053218,6.501640870599886e-06,9.540330477966942e-08,6.501640870599886e-06,9.540330478487404e-08,6.501640870599886e-06,9.540330473198802e-08,6.501640870599886e-06,9.540330461672824e-08,6.501640870599886e-06,0.01113239931315709,6.501640870599886e-06,9.540330461672824e-08,6.501640870599886e-06,0,6.501640870599886e-06,0.6372461019327286,6.501640870599886e-06,0.6370550464586204,6.501640870599886e-06,9.540330467779438e-08
6.501645829308857e-06,0.957685111210226,6.501645829308857e-06,0,6.501645829308857e-06,0.03269543170373251,6.501645829308857e-06,1.199999560053231,6.501645829308857e-06,9.540330464622681e-08,6.501645829308857e-06,9.540330459705021e-08,6.501645829308857e-06,9.540330464770327e-08,6.501645829308857e-06,9.540330466389783e-08,6.501645829308857e-06,0.008339130899224972,6.501645829308857e-06,9.540330466389783e-08,6.501645829308857e-06,0,6.501645829308857e-06,0.6372462294726019,6.501645829308857e-06,0.6370550467949567,6.501645829308857e-06,9.540330465464617e-08
6.501652115346397e-06,0.9576849209454827,6.501652115346397e-06,0,6.501652115346397e-06,0.03269533098983179,6.501652115346397e-06,1.199999560053328,6.501652115346397e-06,9.540330473311311e-08,6.501652115346397e-06,9.540330473308525e-08,6.501652115346397e-06,9.540330474200671e-08,6.501652115346397e-06,9.540330470097199e-08,6.501652115346397e-06,0.006428020999575837,6.501652115346397e-06,9.540330470097199e-08,6.501652115346397e-06,0,6.501652115346397e-06,0.637246388239053,6.501652115346397e-06,0.6370550472270882,6.501652115346397e-06,9.540330468888057e-08
6.50166085696245e-06,0.9576846563556023,6.50166085696245e-06,0,6.50166085696245e-06,0.03269519094682363,6.50166085696245e-06,1.199999560053377,6.50166085696245e-06,9.540330469188063e-08,6.50166085696245e-06,9.540330461289238e-08,6.50166085696245e-06,9.540330462886564e-08,6.50166085696245e-06,9.540330470466895e-08,6.50166085696245e-06,0.004133479341102046,6.50166085696245e-06,9.540330470466895e-08,6.50166085696245e-06,0,6.50166085696245e-06,0.6372465922036984,6.50166085696245e-06,0.6370550478206775,6.50166085696245e-06,9.540330466471828e-08
6.501670389805651e-06,0.9576843678168587,6.501670389805651e-06,0,6.501670389805651e-06,0.03269503824648064,6.501670389805651e-06,1.199999560053239,6.501670389805651e-06,9.540330470957908e-08,6.501670389805651e-06,9.540330473426768e-08,6.501670389805651e-06,9.540330476147215e-08,6.501670389805651e-06,9.540330464662998e-08,6.501670389805651e-06,0.002144359226123869,6.501670389805651e-06,9.540330464662998e-08,6.501670389805651e-06,0,6.501670389805651e-06,0.6372467653657813,6.501670389805651e-06,0.6370550484145113,6.501670389805651e-06,9.540330465377292e-08
6.501686403741263e-06,0.9576838831090414,6.501686403741263e-06,0,6.501686403741263e-06,0.03269478177450007,6.501686403741263e-06,1.199999560053401,6.501686403741263e-06,9.540330459711968e-08,6.501686403741263e-06,9.540330460324924e-08,6.501686403741263e-06,9.540330456090253e-08,6.501686403741263e-06,9.540330467947546e-08,6.501686403741263e-06,0.0007193387338257609,6.501686403741263e-06,9.540330467947546e-08,6.501686403741263e-06,0,6.501686403741263e-06,0.6372467695803028,6.501686403741263e-06,0.637055048998147,6.501686403741263e-06,9.540330468800234e-08
6.501698120590839e-06,0.9576835284646621,6.501698120590839e-06,0,6.501698120590839e-06,0.0326945941601145,6.501698120590839e-06,1.199999560053081,6.501698120590839e-06,9.540330476409185e-08,6.501698120590839e-06,9.540330476868108e-08,6.501698120590839e-06,9.540330477772186e-08,6.501698120590839e-06,9.540330465331576e-08,6.501698120590839e-06,0.0004100951648267947,6.501698120590839e-06,9.540330465331576e-08,6.501698120590839e-06,0,6.501698120590839e-06,0.6372463434698294,6.501698120590839e-06,0.6370550487541775,6.501698120590839e-06,9.540330472681223e-08
6.501711010120001e-06,0.9576831383255155,6.501711010120001e-06,0,6.501711010120001e-06,0.03269438781058231,6.501711010120001e-06,1.199999560053402,6.501711010120001e-06,9.540330457594744e-08,6.501711010120001e-06,9.540330455336574e-08,6.501711010120001e-06,9.540330458497925e-08,6.501711010120001e-06,9.540330468355596e-08,6.501711010120001e-06,0.0001979366193503167,6.501711010120001e-06,9.540330468355596e-08,6.501711010120001e-06,0,6.501711010120001e-06,0.6372449775872352,6.501711010120001e-06,0.6370550470126879,6.501711010120001e-06,9.540330462859686e-08
6.501726501122778e-06,0.9576826694448817,6.501726501122778e-06,0,6.501726501122778e-06,0.03269413989141342,6.501726501122778e-06,1.199999560053366,6.501726501122778e-06,9.540330482068076e-08,6.501726501122778e-06,9.540330477834619e-08,6.501726501122778e-06,9.540330477984463e-08,6.501726501122778e-06,9.540330467904577e-08,6.501726501122778e-06,0.0001144372973798619,6.501726501122778e-06,9.540330467904577e-08,6.501726501122778e-06,0,6.501726501122778e-06,0.6372408899444912,6.501726501122778e-06,0.637055040775609,6.501726501122778e-06,9.540330472694116e-08
6.501745655352606e-06,0.9576820896854688,6.501745655352606e-06,0,6.501745655352606e-06,0.03269383351573483,6.501745655352606e-06,1.199999560053208,6.501745655352606e-06,9.540330455637415e-08,6.501745655352606e-06,9.540330455174049e-08,6.501745655352606e-06,9.540330458160252e-08,6.501745655352606e-06,9.540330471922681e-08,6.501745655352606e-06,5.056119475528002e-05,6.501745655352606e-06,9.540330471922681e-08,6.501745655352606e-06,0,6.501745655352606e-06,0.6372281250006859,6.501745655352606e-06,0.6370550196477154,6.501745655352606e-06,9.540330462349668e-08
6.501761344276583e-06,0.9576816148133995,6.501761344276583e-06,0,6.501761344276583e-06,0.03269358275520175,6.501761344276583e-06,1.199999560053232,6.501761344276583e-06,9.540330479204379e-08,6.501761344276583e-06,9.540330481996434e-08,6.501761344276583e-06,9.540330480318436e-08,6.501761344276583e-06,9.540330463097411e-08,6.501761344276583e-06,3.877125930534371e-05,6.501761344276583e-06,9.540330463097411e-08,6.501761344276583e-06,0,6.501761344276583e-06,0.6372068136377407,6.501761344276583e-06,0.6370549828987183,6.501761344276583e-06,9.540330475481335e-08
6.501781068693013e-06,0.9576810177946242,6.501781068693013e-06,0,6.501781068693013e-06,0.03269326758386813,6.501781068693013e-06,1.199999560053241,6.501781068693013e-06,9.540330457061504e-08,6.501781068693013e-06,9.540330449742359e-08,6.501781068693013e-06,9.540330463207647e-08,6.501781068693013e-06,9.540330472265638e-08,6.501781068693013e-06,1.967332429667199e-05,6.501781068693013e-06,9.540330472265638e-08,6.501781068693013e-06,0,6.501781068693013e-06,0.6371591425895298,6.501781068693013e-06,0.6370548969232466,6.501781068693013e-06,9.540330463063043e-08
6.501799627780979e-06,0.9576804560475172,6.501799627780979e-06,0,6.501799627780979e-06,0.03269297037355542,6.501799627780979e-06,1.199999560053225,6.501799627780979e-06,9.540330478745637e-08,6.501799627780979e-06,9.540330479042169e-08,6.501799627780979e-06,9.540330474727521e-08,6.501799627780979e-06,9.540330464591432e-08,6.501799627780979e-06,1.391988136990303e-05,6.501799627780979e-06,9.540330464591432e-08,6.501799627780979e-06,0,6.501799627780979e-06,0.6370893667419756,6.501799627780979e-06,0.6370547646753351,6.501799627780979e-06,9.540330476614795e-08
6.501814954291096e-06,0.9576799921438204,6.501814954291096e-06,0,6.501814954291096e-06,0.03269272335894644,6.501814954291096e-06,1.199999560053242,6.501814954291096e-06,9.540330457515996e-08,6.501814954291096e-06,9.540330464093186e-08,6.501814954291096e-06,9.5403304600002e-08,6.501814954291096e-06,9.540330472643526e-08,6.501814954291096e-06,9.29631834599077e-06,6.501814954291096e-06,9.540330472643526e-08,6.501814954291096e-06,0,6.501814954291096e-06,0.6370121748401967,6.501814954291096e-06,0.6370546115468275,6.501814954291096e-06,9.540330457397305e-08
6.501827411011463e-06,0.9576796151028414,6.501827411011463e-06,0,6.501827411011463e-06,0.03269252067733001,6.501827411011463e-06,1.199999560053227,6.501827411011463e-06,9.54033048042801e-08,6.501827411011463e-06,9.540330474655995e-08,6.501827411011463e-06,9.540330475700739e-08,6.501827411011463e-06,9.540330462488138e-08,6.501827411011463e-06,6.410559459910131e-06,6.501827411011463e-06,9.540330462488138e-08,6.501827411011463e-06,0,6.501827411011463e-06,0.6369361037474132,6.501827411011463e-06,0.6370544548342659,6.501827411011463e-06,9.540330478148374e-08
6.50183510876474e-06,0.9576793821065381,6.50183510876474e-06,0,6.50183510876474e-06,0.03269239427431616,6.50183510876474e-06,1.199999560053237,6.50183510876474e-06,9.540330455826269e-08,6.50183510876474e-06,9.540330461142156e-08,6.50183510876474e-06,9.540330458735053e-08,6.50183510876474e-06,9.540330472113102e-08,6.50183510876474e-06,6.842607131657423e-06,6.50183510876474e-06,9.540330472113102e-08,6.50183510876474e-06,0,6.50183510876474e-06,0.6368835815875094,6.50183510876474e-06,0.6370543433948912,6.50183510876474e-06,9.540330456504178e-08
6.50184470119826e-06,0.9576790917617624,6.50184470119826e-06,0,6.50184470119826e-06,0.03269223522822497,6.50184470119826e-06,1.199999560053229,6.50184470119826e-06,9.540330480381416e-08,6.50184470119826e-06,9.540330473885709e-08,6.50184470119826e-06,9.540330480711096e-08,6.50184470119826e-06,9.540330463596466e-08,6.50184470119826e-06,3.258736598442697e-06,6.50184470119826e-06,9.540330463596466e-08,6.50184470119826e-06,0,6.50184470119826e-06,0.6368143953687186,6.50184470119826e-06,0.637054191421322,6.50184470119826e-06,9.540330476084421e-08
6.501852737386929e-06,0.9576788485214676,6.501852737386929e-06,0,6.501852737386929e-06,0.03269210044112828,6.501852737386929e-06,1.199999560053114,6.501852737386929e-06,9.54033045806269e-08,6.501852737386929e-06,9.540330458228907e-08,6.501852737386929e-06,9.540330457110122e-08,6.501852737386929e-06,9.54033047287621e-08,6.501852737386929e-06,5.440861364268607e-06,6.501852737386929e-06,9.54033047287621e-08,6.501852737386929e-06,0,6.501852737386929e-06,0.6367547346411887,6.501852737386929e-06,0.6370540549461293,6.501852737386929e-06,9.540330456661208e-08
6.501860874650746e-06,0.9576786022217254,6.501860874650746e-06,0,6.501860874650746e-06,0.03269196227937261,6.501860874650746e-06,1.199999560053213,6.501860874650746e-06,9.540330481377085e-08,6.501860874650746e-06,9.540330477082075e-08,6.501860874650746e-06,9.540330478954914e-08,6.501860874650746e-06,9.540330463885137e-08,6.501860874650746e-06,1.749003682649428e-06,6.501860874650746e-06,9.540330463885137e-08,6.501860874650746e-06,0,6.501860874650746e-06,0.6366934801320993,6.501860874650746e-06,0.63705390938317,6.501860874650746e-06,9.540330480638852e-08
6.501869628729285e-06,0.9576783372520523,6.501869628729285e-06,0,6.501869628729285e-06,0.03269181164582942,6.501869628729285e-06,1.199999560053355,6.501869628729285e-06,9.540330457419443e-08,6.501869628729285e-06,9.540330457613896e-08,6.501869628729285e-06,9.54033046396158e-08,6.501869628729285e-06,9.540330473822802e-08,6.501869628729285e-06,4.464502972363867e-06,6.501869628729285e-06,9.540330473822802e-08,6.501869628729285e-06,0,6.501869628729285e-06,0.6366269018726818,6.501869628729285e-06,0.637053745072264,6.501869628729285e-06,9.540330456346322e-08
6.501886037143443e-06,0.9576778405995863,6.501886037143443e-06,0,6.501886037143443e-06,0.03269152423595952,6.501886037143443e-06,1.19999956005304,6.501886037143443e-06,9.540330480748055e-08,6.501886037143443e-06,9.540330481053861e-08,6.501886037143443e-06,9.540330470252501e-08,6.501886037143443e-06,9.540330465389974e-08,6.501886037143443e-06,6.949802381091044e-07,6.501886037143443e-06,9.540330465389974e-08,6.501886037143443e-06,0,6.501886037143443e-06,0.636500813117617,6.501886037143443e-06,0.6370534172905463,6.501886037143443e-06,9.540330484188709e-08
6.50190602107653e-06,0.9576772357222367,6.50190602107653e-06,0,6.50190602107653e-06,0.03269116808228586,6.50190602107653e-06,1.199999560053285,6.50190602107653e-06,9.54033045712531e-08,6.50190602107653e-06,9.540330455018901e-08,6.50190602107653e-06,9.540330466630009e-08,6.50190602107653e-06,9.540330468060013e-08,6.50190602107653e-06,3.236709698263374e-06,6.50190602107653e-06,9.540330468060013e-08,6.50190602107653e-06,0,6.50190602107653e-06,0.6363455805080561,6.50190602107653e-06,0.6370529859382483,6.50190602107653e-06,9.540330451595052e-08
