/B<7> (vref=1.2) X,/B<7> (vref=1.2) Y,/B<6> (vref=1.2) X,/B<6> (vref=1.2) Y,/B<5> (vref=1.2) X,/B<5> (vref=1.2) Y,/B<4> (vref=1.2) X,/B<4> (vref=1.2) Y,/B<3> (vref=1.2) X,/B<3> (vref=1.2) Y,/B<2> (vref=1.2) X,/B<2> (vref=1.2) Y,/VOUT (vref=1.2) X,/VOUT (vref=1.2) Y,/net10 (vref=1.2) X,/net10 (vref=1.2) Y,/B<1> (vref=1.2) X,/B<1> (vref=1.2) Y,/B<0> (vref=1.2) X,/B<0> (vref=1.2) Y
1.350182036429356e-05,0,1.350182036429356e-05,1.2,1.350182036429356e-05,1.2,1.350182036429356e-05,1.2,1.350182036429356e-05,1.2,1.350182036429356e-05,0,1.350182036429356e-05,0.5670282299396506,1.350182036429356e-05,1.2,1.350182036429356e-05,0,1.350182036429356e-05,0.2155628477251802
1.350184964640743e-05,0,1.350184964640743e-05,1.2,1.350184964640743e-05,1.2,1.350184964640743e-05,1.2,1.350184964640743e-05,1.2,1.350184964640743e-05,0,1.350184964640743e-05,0.567020561110168,1.350184964640743e-05,1.2,1.350184964640743e-05,0,1.350184964640743e-05,0.1804243110769266
1.35018726781571e-05,0,1.35018726781571e-05,1.2,1.35018726781571e-05,1.2,1.35018726781571e-05,1.2,1.35018726781571e-05,1.2,1.35018726781571e-05,0,1.35018726781571e-05,0.5670141254627272,1.35018726781571e-05,1.2,1.35018726781571e-05,0,1.35018726781571e-05,0.1527862114819354
1.350188238341098e-05,0,1.350188238341098e-05,1.2,1.350188238341098e-05,1.2,1.350188238341098e-05,1.2,1.350188238341098e-05,1.2,1.350188238341098e-05,0,1.350188238341098e-05,0.5670113371979206,1.350188238341098e-05,1.2,1.350188238341098e-05,0,1.350188238341098e-05,0.141139906825593
1.350190085703017e-05,0,1.350190085703017e-05,1.2,1.350190085703017e-05,1.2,1.350190085703017e-05,1.2,1.350190085703017e-05,1.2,1.350190085703017e-05,0,1.350190085703017e-05,0.5670060292403668,1.350190085703017e-05,1.2,1.350190085703017e-05,0,1.350190085703017e-05,0.1189715637976319
1.350193780426855e-05,0,1.350193780426855e-05,1.2,1.350193780426855e-05,1.2,1.350193780426855e-05,1.2,1.350193780426855e-05,1.2,1.350193780426855e-05,0,1.350193780426855e-05,0.5669954201251717,1.350193780426855e-05,1.2,1.350193780426855e-05,0,1.350193780426855e-05,0.07463487774170985
1.350196890213427e-05,0,1.350196890213427e-05,1.2,1.350196890213427e-05,1.2,1.350196890213427e-05,1.2,1.350196890213427e-05,1.2,1.350196890213427e-05,0,1.350196890213427e-05,0.5669865032855105,1.350196890213427e-05,1.2,1.350196890213427e-05,0,1.350196890213427e-05,0.03731743887082573
1.3502e-05,0,1.3502e-05,1.2,1.3502e-05,1.2,1.3502e-05,1.2,1.3502e-05,1.2,1.3502e-05,0,1.3502e-05,0.5669775996220177,1.3502e-05,1.2,1.3502e-05,0,1.3502e-05,0
1.350206219573146e-05,0,1.350206219573146e-05,1.2,1.350206219573146e-05,1.2,1.350206219573146e-05,1.2,1.350206219573146e-05,1.2,1.350206219573146e-05,0,1.350206219573146e-05,0.5669598727037055,1.350206219573146e-05,1.2,1.350206219573146e-05,0,1.350206219573146e-05,0
1.350212759152852e-05,0,1.350212759152852e-05,1.2,1.350212759152852e-05,1.2,1.350212759152852e-05,1.2,1.350212759152852e-05,1.2,1.350212759152852e-05,0,1.350212759152852e-05,0.5669412708651838,1.350212759152852e-05,1.2,1.350212759152852e-05,0,1.350212759152852e-05,0
1.350218435186294e-05,0,1.350218435186294e-05,1.2,1.350218435186294e-05,1.2,1.350218435186294e-05,1.2,1.350218435186294e-05,1.2,1.350218435186294e-05,0,1.350218435186294e-05,0.5669251859227603,1.350218435186294e-05,1.2,1.350218435186294e-05,0,1.350218435186294e-05,0
1.350229787253177e-05,0,1.350229787253177e-05,1.2,1.350229787253177e-05,1.2,1.350229787253177e-05,1.2,1.350229787253177e-05,1.2,1.350229787253177e-05,0,1.350229787253177e-05,0.5668931858450527,1.350229787253177e-05,1.2,1.350229787253177e-05,0,1.350229787253177e-05,0
1.350247462905143e-05,0,1.350247462905143e-05,1.2,1.350247462905143e-05,1.2,1.350247462905143e-05,1.2,1.350247462905143e-05,1.2,1.350247462905143e-05,0,1.350247462905143e-05,0.5668438091267174,1.350247462905143e-05,1.2,1.350247462905143e-05,0,1.350247462905143e-05,0
1.350277510232331e-05,0,1.350277510232331e-05,1.2,1.350277510232331e-05,1.2,1.350277510232331e-05,1.2,1.350277510232331e-05,1.2,1.350277510232331e-05,0,1.350277510232331e-05,0.5667611133705345,1.350277510232331e-05,1.2,1.350277510232331e-05,0,1.350277510232331e-05,0
1.350337604886706e-05,0,1.350337604886706e-05,1.2,1.350337604886706e-05,1.2,1.350337604886706e-05,1.2,1.350337604886706e-05,1.2,1.350337604886706e-05,0,1.350337604886706e-05,0.5666002773655818,1.350337604886706e-05,1.2,1.350337604886706e-05,0,1.350337604886706e-05,0
1.350457794195456e-05,0,1.350457794195456e-05,1.2,1.350457794195456e-05,1.2,1.350457794195456e-05,1.2,1.350457794195456e-05,1.2,1.350457794195456e-05,0,1.350457794195456e-05,0.5662961016903266,1.350457794195456e-05,1.2,1.350457794195456e-05,0,1.350457794195456e-05,0
1.350698172812957e-05,0,1.350698172812957e-05,1.2,1.350698172812957e-05,1.2,1.350698172812957e-05,1.2,1.350698172812957e-05,1.2,1.350698172812957e-05,0,1.350698172812957e-05,0.5657506187878539,1.350698172812957e-05,1.2,1.350698172812957e-05,0,1.350698172812957e-05,0
1.351178930047958e-05,0,1.351178930047958e-05,1.2,1.351178930047958e-05,1.2,1.351178930047958e-05,1.2,1.351178930047958e-05,1.2,1.351178930047958e-05,0,1.351178930047958e-05,0.5648750022613477,1.351178930047958e-05,1.2,1.351178930047958e-05,0,1.351178930047958e-05,0
1.35214044451796e-05,0,1.35214044451796e-05,1.2,1.35214044451796e-05,1.2,1.35214044451796e-05,1.2,1.35214044451796e-05,1.2,1.35214044451796e-05,0,1.35214044451796e-05,0.5637038120735666,1.35214044451796e-05,1.2,1.35214044451796e-05,0,1.35214044451796e-05,0
1.354063473457965e-05,0,1.354063473457965e-05,1.2,1.354063473457965e-05,1.2,1.354063473457965e-05,1.2,1.354063473457965e-05,1.2,1.354063473457965e-05,0,1.354063473457965e-05,0.5627237031812415,1.354063473457965e-05,1.2,1.354063473457965e-05,0,1.354063473457965e-05,0
1.357031736728982e-05,0,1.357031736728982e-05,1.2,1.357031736728982e-05,1.2,1.357031736728982e-05,1.2,1.357031736728982e-05,1.2,1.357031736728982e-05,0,1.357031736728982e-05,0.5622840493265336,1.357031736728982e-05,1.2,1.357031736728982e-05,0,1.357031736728982e-05,0
1.36e-05,0,1.36e-05,1.2,1.36e-05,1.2,1.36e-05,1.2,1.36e-05,1.2,1.36e-05,0,1.36e-05,0.5623938346971412,1.36e-05,1.2,1.36e-05,0,1.36e-05,0
1.360025e-05,0,1.360025e-05,1.2,1.360025e-05,1.2,1.360025e-05,1.2,1.360025e-05,1.2,1.360025e-05,0.3000000000006578,1.360025e-05,0.5623939011464189,1.360025e-05,1.2,1.360025e-05,0.3000000000006578,1.360025e-05,0.3000000000006578
1.360034375e-05,0,1.360034375e-05,1.2,1.360034375e-05,1.2,1.360034375e-05,1.2,1.360034375e-05,1.2,1.360034375e-05,0.4125000000003962,1.360034375e-05,0.5623939197323765,1.360034375e-05,1.2,1.360034375e-05,0.4125000000003962,1.360034375e-05,0.4125000000003962
1.3600390625e-05,0,1.3600390625e-05,1.2,1.3600390625e-05,1.2,1.3600390625e-05,1.2,1.3600390625e-05,1.2,1.3600390625e-05,0.4687500000012819,1.3600390625e-05,0.5623939192857998,1.3600390625e-05,1.2,1.3600390625e-05,0.4687500000012819,1.3600390625e-05,0.4687500000012819
1.3600484375e-05,0,1.3600484375e-05,1.2,1.3600484375e-05,1.2,1.3600484375e-05,1.2,1.3600484375e-05,1.2,1.3600484375e-05,0.5812500000030533,1.3600484375e-05,0.562393851921223,1.3600484375e-05,1.2,1.3600484375e-05,0.5812500000030533,1.3600484375e-05,0.5812500000030533
1.36005093029819e-05,0,1.36005093029819e-05,1.2,1.36005093029819e-05,1.2,1.36005093029819e-05,1.2,1.36005093029819e-05,1.2,1.36005093029819e-05,0.6111635782865749,1.36005093029819e-05,0.5623938026447017,1.36005093029819e-05,1.2,1.36005093029819e-05,0.6111635782865749,1.36005093029819e-05,0.6111635782865749
1.360055915894571e-05,0,1.360055915894571e-05,1.2,1.360055915894571e-05,1.2,1.360055915894571e-05,1.2,1.360055915894571e-05,1.2,1.360055915894571e-05,0.6709907348536182,1.360055915894571e-05,0.5623937770033612,1.360055915894571e-05,1.2,1.360055915894571e-05,0.6709907348536182,1.360055915894571e-05,0.6709907348536182
1.360058408692761e-05,0,1.360058408692761e-05,1.2,1.360058408692761e-05,1.2,1.360058408692761e-05,1.2,1.360058408692761e-05,1.2,1.360058408692761e-05,0.70090431313714,1.360058408692761e-05,0.5623943988119042,1.360058408692761e-05,1.2,1.360058408692761e-05,0.70090431313714,1.360058408692761e-05,0.70090431313714
1.360061051129406e-05,0,1.360061051129406e-05,1.2,1.360061051129406e-05,1.2,1.360061051129406e-05,1.2,1.360061051129406e-05,1.2,1.360061051129406e-05,0.7326135528775095,1.360061051129406e-05,0.5623988584838917,1.360061051129406e-05,1.2,1.360061051129406e-05,0.7326135528775095,1.360061051129406e-05,0.7326135528775095
1.360063214263507e-05,0,1.360063214263507e-05,1.2,1.360063214263507e-05,1.2,1.360063214263507e-05,1.2,1.360063214263507e-05,1.2,1.360063214263507e-05,0.7585711620821028,1.360063214263507e-05,0.5624120424574046,1.360063214263507e-05,1.2,1.360063214263507e-05,0.7585711620821028,1.360063214263507e-05,0.7585711620821028
1.360065579816384e-05,0,1.360065579816384e-05,1.2,1.360065579816384e-05,1.2,1.360065579816384e-05,1.2,1.360065579816384e-05,1.2,1.360065579816384e-05,0.7869577966086423,1.360065579816384e-05,0.5624389221238056,1.360065579816384e-05,1.2,1.360065579816384e-05,0.7869577966086423,1.360065579816384e-05,0.7869577966086423
1.360067402086018e-05,0,1.360067402086018e-05,1.2,1.360067402086018e-05,1.2,1.360067402086018e-05,1.2,1.360067402086018e-05,1.2,1.360067402086018e-05,0.8088250322147295,1.360067402086018e-05,0.5624676510455067,1.360067402086018e-05,1.2,1.360067402086018e-05,0.8088250322147295,1.360067402086018e-05,0.8088250322147295
1.360069213231006e-05,0,1.360069213231006e-05,1.2,1.360069213231006e-05,1.2,1.360069213231006e-05,1.2,1.360069213231006e-05,1.2,1.360069213231006e-05,0.8305587720693356,1.360069213231006e-05,0.5625012023157664,1.360069213231006e-05,1.2,1.360069213231006e-05,0.8305587720693356,1.360069213231006e-05,0.8305587720693356
1.36007076497512e-05,0,1.36007076497512e-05,1.2,1.36007076497512e-05,1.2,1.36007076497512e-05,1.2,1.36007076497512e-05,1.2,1.36007076497512e-05,0.8491797014364618,1.36007076497512e-05,0.5625315843721472,1.36007076497512e-05,1.2,1.36007076497512e-05,0.8491797014364618,1.36007076497512e-05,0.8491797014364618
1.360072990411542e-05,0,1.360072990411542e-05,1.2,1.360072990411542e-05,1.2,1.360072990411542e-05,1.2,1.360072990411542e-05,1.2,1.360072990411542e-05,0.8758849385080593,1.360072990411542e-05,0.5625765156145704,1.360072990411542e-05,1.2,1.360072990411542e-05,0.8758849385080593,1.360072990411542e-05,0.8758849385080593
1.360074720030049e-05,0,1.360074720030049e-05,1.2,1.360074720030049e-05,1.2,1.360074720030049e-05,1.2,1.360074720030049e-05,1.2,1.360074720030049e-05,0.8966403605859408,1.360074720030049e-05,0.5626116424322994,1.360074720030049e-05,1.2,1.360074720030049e-05,0.8966403605859408,1.360074720030049e-05,0.8966403605859408
1.36007680248127e-05,0,1.36007680248127e-05,1.2,1.36007680248127e-05,1.2,1.36007680248127e-05,1.2,1.36007680248127e-05,1.2,1.36007680248127e-05,0.9216297752413424,1.36007680248127e-05,0.5626540409541133,1.36007680248127e-05,1.2,1.36007680248127e-05,0.9216297752413424,1.36007680248127e-05,0.9216297752413424
1.360079347804801e-05,0,1.360079347804801e-05,1.2,1.360079347804801e-05,1.2,1.360079347804801e-05,1.2,1.360079347804801e-05,1.2,1.360079347804801e-05,0.9521736576121892,1.360079347804801e-05,0.5627058479701357,1.360079347804801e-05,1.2,1.360079347804801e-05,0.9521736576121892,1.360079347804801e-05,0.9521736576121892
1.360083144416191e-05,0,1.360083144416191e-05,1.2,1.360083144416191e-05,1.2,1.360083144416191e-05,1.2,1.360083144416191e-05,1.2,1.360083144416191e-05,0.997732994290621,1.360083144416191e-05,0.5627830379381621,1.360083144416191e-05,1.2,1.360083144416191e-05,0.997732994290621,1.360083144416191e-05,0.997732994290621
1.36008717301461e-05,0,1.36008717301461e-05,1.2,1.36008717301461e-05,1.2,1.36008717301461e-05,1.2,1.36008717301461e-05,1.2,1.36008717301461e-05,1.046076175323634,1.36008717301461e-05,0.5628647585404287,1.36008717301461e-05,1.2,1.36008717301461e-05,1.046076175323634,1.36008717301461e-05,1.046076175323634
1.360092171163911e-05,0,1.360092171163911e-05,1.2,1.360092171163911e-05,1.2,1.360092171163911e-05,1.2,1.360092171163911e-05,1.2,1.360092171163911e-05,1.106053966935073,1.360092171163911e-05,0.5629658664078309,1.360092171163911e-05,1.2,1.360092171163911e-05,1.106053966935073,1.360092171163911e-05,1.106053966935073
1.360096085581956e-05,0,1.360096085581956e-05,1.2,1.360096085581956e-05,1.2,1.360096085581956e-05,1.2,1.360096085581956e-05,1.2,1.360096085581956e-05,1.153026983467836,1.360096085581956e-05,0.5630448296546768,1.360096085581956e-05,1.2,1.360096085581956e-05,1.153026983467836,1.360096085581956e-05,1.153026983467836
1.3601e-05,0,1.3601e-05,1.2,1.3601e-05,1.2,1.3601e-05,1.2,1.3601e-05,1.2,1.3601e-05,1.2,1.3601e-05,0.5631235996778132,1.3601e-05,1.2,1.3601e-05,1.2,1.3601e-05,1.2
1.360107828836089e-05,0,1.360107828836089e-05,1.2,1.360107828836089e-05,1.2,1.360107828836089e-05,1.2,1.360107828836089e-05,1.106053966934856,1.360107828836089e-05,1.2,1.360107828836089e-05,0.5632801791477026,1.360107828836089e-05,1.2,1.360107828836089e-05,1.2,1.360107828836089e-05,1.2
1.360115452684479e-05,0,1.360115452684479e-05,1.2,1.360115452684479e-05,1.2,1.360115452684479e-05,1.2,1.360115452684479e-05,1.014567786249305,1.360115452684479e-05,1.2,1.360115452684479e-05,0.5634322980693669,1.360115452684479e-05,1.2,1.360115452684479e-05,1.2,1.360115452684479e-05,1.2
1.360121919297035e-05,0,1.360121919297035e-05,1.2,1.360121919297035e-05,1.2,1.360121919297035e-05,1.2,1.360121919297035e-05,0.9369684355838065,1.360121919297035e-05,1.2,1.360121919297035e-05,0.5635607611147332,1.360121919297035e-05,1.2,1.360121919297035e-05,1.2,1.360121919297035e-05,1.2
1.360134852522146e-05,0,1.360134852522146e-05,1.2,1.360134852522146e-05,1.2,1.360134852522146e-05,1.2,1.360134852522146e-05,0.7817697342528089,1.360134852522146e-05,1.2,1.360134852522146e-05,0.5638161451738654,1.360134852522146e-05,1.2,1.360134852522146e-05,1.2,1.360134852522146e-05,1.2
1.360141319134701e-05,0,1.360141319134701e-05,1.2,1.360141319134701e-05,1.2,1.360141319134701e-05,1.2,1.360141319134701e-05,0.7041703835873101,1.360141319134701e-05,1.2,1.360141319134701e-05,0.563943087773762,1.360141319134701e-05,1.2,1.360141319134701e-05,1.2,1.360141319134701e-05,1.2
1.360154252359812e-05,0,1.360154252359812e-05,1.2,1.360154252359812e-05,1.2,1.360154252359812e-05,1.2,1.360154252359812e-05,0.5489716822563124,1.360154252359812e-05,1.2,1.360154252359812e-05,0.5641957000047864,1.360154252359812e-05,1.2,1.360154252359812e-05,1.2,1.360154252359812e-05,1.2
1.36015747927042e-05,0,1.36015747927042e-05,1.2,1.36015747927042e-05,1.2,1.36015747927042e-05,1.2,1.36015747927042e-05,0.5102487549604031,1.36015747927042e-05,1.2,1.36015747927042e-05,0.564258552831761,1.36015747927042e-05,1.2,1.36015747927042e-05,1.2,1.36015747927042e-05,1.2
1.360163933091636e-05,0,1.360163933091636e-05,1.2,1.360163933091636e-05,1.2,1.360163933091636e-05,1.2,1.360163933091636e-05,0.4328029003685846,1.360163933091636e-05,1.2,1.360163933091636e-05,0.5643836701508181,1.360163933091636e-05,1.2,1.360163933091636e-05,1.2,1.360163933091636e-05,1.2
1.360167160002244e-05,0,1.360167160002244e-05,1.2,1.360167160002244e-05,1.2,1.360167160002244e-05,1.2,1.360167160002244e-05,0.3940799730726753,1.360167160002244e-05,1.2,1.360167160002244e-05,0.564443621383126,1.360167160002244e-05,1.2,1.360167160002244e-05,1.2,1.360167160002244e-05,1.2
1.360170696089151e-05,0,1.360170696089151e-05,1.2,1.360170696089151e-05,1.2,1.360170696089151e-05,1.2,1.360170696089151e-05,0.3516469301859589,1.360170696089151e-05,1.2,1.360170696089151e-05,0.5644984863341388,1.360170696089151e-05,1.2,1.360170696089151e-05,1.2,1.360170696089151e-05,1.2
1.36017360520461e-05,0,1.36017360520461e-05,1.2,1.36017360520461e-05,1.2,1.36017360520461e-05,1.2,1.36017360520461e-05,0.3167375446738412,1.36017360520461e-05,1.2,1.36017360520461e-05,0.564521199039446,1.36017360520461e-05,1.2,1.36017360520461e-05,1.2,1.36017360520461e-05,1.2
1.360175762452597e-05,0,1.360175762452597e-05,1.2,1.360175762452597e-05,1.2,1.360175762452597e-05,1.2,1.360175762452597e-05,0.2908505688304683,1.360175762452597e-05,1.2,1.360175762452597e-05,0.5645232337789831,1.360175762452597e-05,1.2,1.360175762452597e-05,1.2,1.360175762452597e-05,1.2
1.36017635898386e-05,0,1.36017635898386e-05,1.2,1.36017635898386e-05,1.2,1.36017635898386e-05,1.2,1.36017635898386e-05,0.2836921936764379,1.36017635898386e-05,1.2,1.36017635898386e-05,0.5645217212671889,1.36017635898386e-05,1.2,1.36017635898386e-05,1.2,1.36017635898386e-05,1.2
1.360177552046386e-05,0,1.360177552046386e-05,1.2,1.360177552046386e-05,1.2,1.360177552046386e-05,1.2,1.360177552046386e-05,0.2693754433683772,1.360177552046386e-05,1.2,1.360177552046386e-05,0.5645174287585473,1.360177552046386e-05,1.2,1.360177552046386e-05,1.2,1.360177552046386e-05,1.2
1.360178131297849e-05,0,1.360178131297849e-05,1.2,1.360178131297849e-05,1.2,1.360178131297849e-05,1.2,1.360178131297849e-05,0.2624244258134556,1.360178131297849e-05,1.2,1.360178131297849e-05,0.5645151557841277,1.360178131297849e-05,1.2,1.360178131297849e-05,1.2,1.360178131297849e-05,1.2
1.360179289800775e-05,0,1.360179289800775e-05,1.2,1.360179289800775e-05,1.2,1.360179289800775e-05,1.2,1.360179289800775e-05,0.2485223907036125,1.360179289800775e-05,1.2,1.360179289800775e-05,0.564510437680008,1.360179289800775e-05,1.2,1.360179289800775e-05,1.2,1.360179289800775e-05,1.2
1.360181598990826e-05,0,1.360181598990826e-05,1.2,1.360181598990826e-05,1.2,1.360181598990826e-05,1.2,1.360181598990826e-05,0.2208121100921677,1.360181598990826e-05,1.2,1.360181598990826e-05,0.5645008627013195,1.360181598990826e-05,1.2,1.360181598990826e-05,1.2,1.360181598990826e-05,1.2
1.360184792158665e-05,0,1.360184792158665e-05,1.2,1.360184792158665e-05,1.2,1.360184792158665e-05,1.2,1.360184792158665e-05,0.182494096024856,1.360184792158665e-05,1.2,1.360184792158665e-05,0.5644874769098306,1.360184792158665e-05,1.2,1.360184792158665e-05,1.2,1.360184792158665e-05,1.2
1.36018924304426e-05,0,1.36018924304426e-05,1.2,1.36018924304426e-05,1.2,1.36018924304426e-05,1.2,1.36018924304426e-05,0.129083468885149,1.36018924304426e-05,1.2,1.36018924304426e-05,0.5644687494373071,1.36018924304426e-05,1.2,1.36018924304426e-05,1.2,1.36018924304426e-05,1.2
1.36019462152213e-05,0,1.36019462152213e-05,1.2,1.36019462152213e-05,1.2,1.36019462152213e-05,1.2,1.36019462152213e-05,0.0645417344404331,1.36019462152213e-05,1.2,1.36019462152213e-05,0.5644461174916833,1.36019462152213e-05,1.2,1.36019462152213e-05,1.2,1.36019462152213e-05,1.2
1.3602e-05,0,1.3602e-05,1.2,1.3602e-05,1.2,1.3602e-05,1.2,1.3602e-05,0,1.3602e-05,1.2,1.3602e-05,0.5644235526485593,1.3602e-05,1.2,1.3602e-05,1.2,1.3602e-05,1.2
1.36020736651546e-05,0,1.36020736651546e-05,1.2,1.36020736651546e-05,1.2,1.36020736651546e-05,1.2,1.36020736651546e-05,0,1.36020736651546e-05,1.2,1.36020736651546e-05,0.5643928329999048,1.36020736651546e-05,1.2,1.36020736651546e-05,1.2,1.36020736651546e-05,1.2
1.360215592654219e-05,0,1.360215592654219e-05,1.2,1.360215592654219e-05,1.2,1.360215592654219e-05,1.2,1.360215592654219e-05,0,1.360215592654219e-05,1.2,1.360215592654219e-05,0.5643586163768812,1.360215592654219e-05,1.2,1.360215592654219e-05,1.2,1.360215592654219e-05,1.2
1.360222570930981e-05,0,1.360222570930981e-05,1.2,1.360222570930981e-05,1.2,1.360222570930981e-05,1.2,1.360222570930981e-05,0,1.360222570930981e-05,1.2,1.360222570930981e-05,0.5643297277147921,1.360222570930981e-05,1.2,1.360222570930981e-05,1.2,1.360222570930981e-05,1.2
1.360236527484504e-05,0,1.360236527484504e-05,1.2,1.360236527484504e-05,1.2,1.360236527484504e-05,1.2,1.360236527484504e-05,0,1.360236527484504e-05,1.2,1.360236527484504e-05,0.5642723269965033,1.360236527484504e-05,1.2,1.360236527484504e-05,1.2,1.360236527484504e-05,1.2
1.360264440591549e-05,0,1.360264440591549e-05,1.2,1.360264440591549e-05,1.2,1.360264440591549e-05,1.2,1.360264440591549e-05,0,1.360264440591549e-05,1.2,1.360264440591549e-05,0.5641590119095452,1.360264440591549e-05,1.2,1.360264440591549e-05,1.2,1.360264440591549e-05,1.2
1.360320266805641e-05,0,1.360320266805641e-05,1.2,1.360320266805641e-05,1.2,1.360320266805641e-05,1.2,1.360320266805641e-05,0,1.360320266805641e-05,1.2,1.360320266805641e-05,0.5639382146429543,1.360320266805641e-05,1.2,1.360320266805641e-05,1.2,1.360320266805641e-05,1.2
1.360431919233824e-05,0,1.360431919233824e-05,1.2,1.360431919233824e-05,1.2,1.360431919233824e-05,1.2,1.360431919233824e-05,0,1.360431919233824e-05,1.2,1.360431919233824e-05,0.5635187990373927,1.360431919233824e-05,1.2,1.360431919233824e-05,1.2,1.360431919233824e-05,1.2
1.36065522409019e-05,0,1.36065522409019e-05,1.2,1.36065522409019e-05,1.2,1.36065522409019e-05,1.2,1.36065522409019e-05,0,1.36065522409019e-05,1.2,1.36065522409019e-05,0.562762319085544,1.36065522409019e-05,1.2,1.36065522409019e-05,1.2,1.36065522409019e-05,1.2
1.361101833802922e-05,0,1.361101833802922e-05,1.2,1.361101833802922e-05,1.2,1.361101833802922e-05,1.2,1.361101833802922e-05,0,1.361101833802922e-05,1.2,1.361101833802922e-05,0.5615206141722835,1.361101833802922e-05,1.2,1.361101833802922e-05,1.2,1.361101833802922e-05,1.2
1.361995053228386e-05,0,1.361995053228386e-05,1.2,1.361995053228386e-05,1.2,1.361995053228386e-05,1.2,1.361995053228386e-05,0,1.361995053228386e-05,1.2,1.361995053228386e-05,0.5598618131992115,1.361995053228386e-05,1.2,1.361995053228386e-05,1.2,1.361995053228386e-05,1.2
1.363781492079314e-05,0,1.363781492079314e-05,1.2,1.363781492079314e-05,1.2,1.363781492079314e-05,1.2,1.363781492079314e-05,0,1.363781492079314e-05,1.2,1.363781492079314e-05,0.5582076636927109,1.363781492079314e-05,1.2,1.363781492079314e-05,1.2,1.363781492079314e-05,1.2
1.36735436978117e-05,0,1.36735436978117e-05,1.2,1.36735436978117e-05,1.2,1.36735436978117e-05,1.2,1.36735436978117e-05,0,1.36735436978117e-05,1.2,1.36735436978117e-05,0.5576924459075099,1.36735436978117e-05,1.2,1.36735436978117e-05,1.2,1.36735436978117e-05,1.2
1.3701e-05,0,1.3701e-05,1.2,1.3701e-05,1.2,1.3701e-05,1.2,1.3701e-05,0,1.3701e-05,1.2,1.3701e-05,0.5576524509572121,1.3701e-05,1.2,1.3701e-05,1.2,1.3701e-05,1.2
1.370125e-05,0,1.370125e-05,1.2,1.370125e-05,1.2,1.370125e-05,1.2,1.370125e-05,0,1.370125e-05,1.2,1.370125e-05,0.557653478890927,1.370125e-05,1.2,1.370125e-05,1.2,1.370125e-05,0.8999999999978492
1.370134375e-05,0,1.370134375e-05,1.2,1.370134375e-05,1.2,1.370134375e-05,1.2,1.370134375e-05,0,1.370134375e-05,1.2,1.370134375e-05,0.5576538640782743,1.370134375e-05,1.2,1.370134375e-05,1.2,1.370134375e-05,0.7874999999981108
1.370153125e-05,0,1.370153125e-05,1.2,1.370153125e-05,1.2,1.370153125e-05,1.2,1.370153125e-05,0,1.370153125e-05,1.2,1.370153125e-05,0.5576546571458889,1.370153125e-05,1.2,1.370153125e-05,1.2,1.370153125e-05,0.5624999999986339
1.37015846161819e-05,0,1.37015846161819e-05,1.2,1.37015846161819e-05,1.2,1.37015846161819e-05,1.2,1.37015846161819e-05,0,1.37015846161819e-05,1.2,1.37015846161819e-05,0.557654897364166,1.37015846161819e-05,1.2,1.37015846161819e-05,1.2,1.37015846161819e-05,0.4984605817215014
1.370168784286702e-05,0,1.370168784286702e-05,1.2,1.370168784286702e-05,1.2,1.370168784286702e-05,1.2,1.370168784286702e-05,0,1.370168784286702e-05,1.2,1.370168784286702e-05,0.5576552193150138,1.370168784286702e-05,1.2,1.370168784286702e-05,1.2,1.370168784286702e-05,0.3745885595765935
1.370172413879263e-05,0,1.370172413879263e-05,1.2,1.370172413879263e-05,1.2,1.370172413879263e-05,1.2,1.370172413879263e-05,0,1.370172413879263e-05,1.2,1.370172413879263e-05,0.5576550613357953,1.370172413879263e-05,1.2,1.370172413879263e-05,1.2,1.370172413879263e-05,0.3310334488459642
1.370176176077444e-05,0,1.370176176077444e-05,1.2,1.370176176077444e-05,1.2,1.370176176077444e-05,1.2,1.370176176077444e-05,0,1.370176176077444e-05,1.2,1.370176176077444e-05,0.5576532068313645,1.370176176077444e-05,1.2,1.370176176077444e-05,1.2,1.370176176077444e-05,0.2858870706675289
1.370180573242334e-05,0,1.370180573242334e-05,1.2,1.370180573242334e-05,1.2,1.370180573242334e-05,1.2,1.370180573242334e-05,0,1.370180573242334e-05,1.2,1.370180573242334e-05,0.5576472806977153,1.370180573242334e-05,1.2,1.370180573242334e-05,1.2,1.370180573242334e-05,0.2331210919941034
1.37018205287634e-05,0,1.37018205287634e-05,1.2,1.37018205287634e-05,1.2,1.37018205287634e-05,1.2,1.37018205287634e-05,0,1.37018205287634e-05,1.2,1.37018205287634e-05,0.5576440380232827,1.37018205287634e-05,1.2,1.37018205287634e-05,1.2,1.37018205287634e-05,0.2153654839201938
1.370185012144352e-05,0,1.370185012144352e-05,1.2,1.370185012144352e-05,1.2,1.370185012144352e-05,1.2,1.370185012144352e-05,0,1.370185012144352e-05,1.2,1.370185012144352e-05,0.5576362905031713,1.370185012144352e-05,1.2,1.370185012144352e-05,1.2,1.370185012144352e-05,0.1798542677723747
1.370187319253272e-05,0,1.370187319253272e-05,1.2,1.370187319253272e-05,1.2,1.370187319253272e-05,1.2,1.370187319253272e-05,0,1.370187319253272e-05,1.2,1.370187319253272e-05,0.5576298490210968,1.370187319253272e-05,1.2,1.370187319253272e-05,1.2,1.370187319253272e-05,0.1521689607327243
