/REF (v_ref=0.1) X,/REF (v_ref=0.1) Y,/REF (v_ref=0.2) X,/REF (v_ref=0.2) Y,/REF (v_ref=0.3) X,/REF (v_ref=0.3) Y,/REF (v_ref=0.4) X,/REF (v_ref=0.4) Y,/REF (v_ref=0.5) X,/REF (v_ref=0.5) Y,/REF (v_ref=0.6) X,/REF (v_ref=0.6) Y,/REF (v_ref=0.7) X,/REF (v_ref=0.7) Y,/REF (v_ref=0.8) X,/REF (v_ref=0.8) Y,/REF (v_ref=0.9) X,/REF (v_ref=0.9) Y,/REF (v_ref=1) X,/REF (v_ref=1) Y,/REF (v_ref=1.1) X,/REF (v_ref=1.1) Y,/out (v_ref=0.1) X,/out (v_ref=0.1) Y,/out (v_ref=0.2) X,/out (v_ref=0.2) Y,/out (v_ref=0.3) X,/out (v_ref=0.3) Y,/out (v_ref=0.4) X,/out (v_ref=0.4) Y,/out (v_ref=0.5) X,/out (v_ref=0.5) Y,/out (v_ref=0.6) X,/out (v_ref=0.6) Y,/out (v_ref=0.7) X,/out (v_ref=0.7) Y,/out (v_ref=0.8) X,/out (v_ref=0.8) Y,/out (v_ref=0.9) X,/out (v_ref=0.9) Y,/out (v_ref=1) X,/out (v_ref=1) Y,/out (v_ref=1.1) X,/out (v_ref=1.1) Y,/IN (v_ref=0.1) X,/IN (v_ref=0.1) Y,/IN (v_ref=0.2) X,/IN (v_ref=0.2) Y,/IN (v_ref=0.3) X,/IN (v_ref=0.3) Y,/IN (v_ref=0.4) X,/IN (v_ref=0.4) Y,/IN (v_ref=0.5) X,/IN (v_ref=0.5) Y,/IN (v_ref=0.6) X,/IN (v_ref=0.6) Y,/IN (v_ref=0.7) X,/IN (v_ref=0.7) Y,/IN (v_ref=0.8) X,/IN (v_ref=0.8) Y,/IN (v_ref=0.9) X,/IN (v_ref=0.9) Y,/IN (v_ref=1) X,/IN (v_ref=1) Y,/IN (v_ref=1.1) X,/IN (v_ref=1.1) Y
8.428661544556132e-05,0.1,8.836184695117486e-05,0.2,9.168342400814803e-05,0.3,9.465554551667045e-05,0.4,9.739839942552117e-05,0.5,6.28059557757944e-05,0.6,4.825026996563639e-05,0.7,4.781474429277502e-05,0.8,5.261764933161442e-05,0.9,5.047220605373246e-05,1,5.407344341704144e-05,1.1,8.428661544556132e-05,0.2196690060464947,8.836184695117486e-05,0.08356587844524906,9.168342400814803e-05,0.1233872121839251,9.465554551667045e-05,0.1371519515249855,9.739839942552117e-05,0.01054963215215932,6.28059557757944e-05,9.30016590984295e-07,4.825026996563639e-05,1.868612324648395e-06,4.781474429277502e-05,1.325176662995367e-06,5.261764933161442e-05,9.490395666600896e-07,5.047220605373246e-05,9.949120086302975e-07,5.407344341704144e-05,9.157331899821565e-07,8.428661544556132e-05,0.09927476415220904,8.836184695117486e-05,0.1993211147326311,9.168342400814803e-05,0.300547266382877,9.465554551667045e-05,0.4022841233068573,9.739839942552117e-05,0.5023581645136127,6.28059557757944e-05,0.1676588711180818,4.825026996563639e-05,0.6658304706425984,4.781474429277502e-05,0.6821235942555662,5.261764933161442e-05,0.5017612555870723,5.047220605373246e-05,0.5822008628183648,5.407344341704144e-05,0.4481058997563885
8.428852793836283e-05,0.1,8.837096587944799e-05,0.2,9.168594965714283e-05,0.3,9.465693178662089e-05,0.4,9.740739034020859e-05,0.5,6.372178777257908e-05,0.6,4.839719184603264e-05,0.7,4.843861714102838e-05,0.8,5.321674576553958e-05,0.9,5.115858180612068e-05,1,5.464066939583137e-05,1.1,8.428852793836283e-05,0.2554735815369643,8.837096587944799e-05,0.1196723656957509,9.168594965714283e-05,0.1449319824176352,9.465693178662089e-05,0.1593325923235238,9.740739034020859e-05,0.02825062770632046,6.372178777257908e-05,9.287025867914563e-07,4.839719184603264e-05,1.771816876558212e-06,4.843861714102838e-05,1.216568954784868e-06,5.321674576553958e-05,9.392823598113965e-07,5.115858180612068e-05,9.737982280599335e-07,5.464066939583137e-05,9.110075236989359e-07,8.428852793836283e-05,0.09931449044998952,8.837096587944799e-05,0.199577067172504,9.168594965714283e-05,0.3006297786026429,9.465693178662089e-05,0.4023334662264385,9.740739034020859e-05,0.5026926112363499,6.372178777257908e-05,0.1444478743869095,4.839719184603264e-05,0.6603223583732086,4.843861714102838e-05,0.658768371624638,5.321674576553958e-05,0.4795554951598336,5.115858180612068e-05,0.5563610609160292,5.464066939583137e-05,0.4275193967419279
8.429033072796019e-05,0.1,8.837444934977117e-05,0.2,9.168870795719846e-05,0.3,9.465845435862215e-05,0.4,9.741425413596776e-05,0.5,6.472178777257908e-05,0.6,4.857550908197877e-05,0.7,4.908368413764618e-05,0.8,5.378680118710997e-05,0.9,5.181995055088658e-05,1,5.52373182113339e-05,1.1,8.429033072796019e-05,0.2998399621918579,8.837444934977117e-05,0.1410273181355359,9.168870795719846e-05,0.1804386576585762,9.465845435862215e-05,0.1951765291895617,9.741425413596776e-05,0.05468762018400911,6.472178777257908e-05,9.274519027892371e-07,4.857550908197877e-05,1.672238683885381e-06,4.908368413764618e-05,1.13888945128961e-06,5.378680118710997e-05,9.319342669297709e-07,5.181995055088658e-05,9.570803099996246e-07,5.52373182113339e-05,9.071333447667795e-07,8.429033072796019e-05,0.0993519446125759,8.837444934977117e-05,0.1996748768228202,9.168870795719846e-05,0.3007199000776651,9.465845435862215e-05,0.4023876624119209,9.741425413596776e-05,0.5029479536637375,6.472178777257908e-05,0.1208285508966768,4.857550908197877e-05,0.6536303712333211,4.908368413764618e-05,0.6345252130858201,5.378680118710997e-05,0.4585841184669249,5.181995055088658e-05,0.5315389094717283,5.52373182113339e-05,0.406101926733525
8.429239776586143e-05,0.1,8.837824730803967e-05,0.2,9.169002920322694e-05,0.3,9.465969023894832e-05,0.4,9.741805668392717e-05,0.5,6.572178777257908e-05,0.6,4.879497022930585e-05,0.7,4.975967143929582e-05,0.8,5.435182591418826e-05,0.9,5.242872582444527e-05,1,5.588479682527484e-05,1.1,8.429239776586143e-05,0.3631074379433472,8.837824730803967e-05,0.1764260321869066,9.169002920322694e-05,0.2057158952618355,9.465969023894832e-05,0.2403732762368096,9.741805668392717e-05,0.07869069878644122,6.572178777257908e-05,9.263526047818493e-07,4.879497022930585e-05,1.570550545293966e-06,4.975967143929582e-05,1.080992190851669e-06,5.435182591418826e-05,9.262059475546361e-07,5.242872582444527e-05,9.445207473695071e-07,5.588479682527484e-05,9.038814429555399e-07,8.429239776586143e-05,0.09939489661582268,8.837824730803967e-05,0.1997815385879875,9.169002920322694e-05,0.3007630721119067,9.465969023894832e-05,0.4024316550927823,9.741805668392717e-05,0.5030894213316711,6.572178777257908e-05,0.09910029820344379,4.879497022930585e-05,0.6453851602212484,4.975967143929582e-05,0.6090598289781419,5.435182591418826e-05,0.4379767441850613,5.242872582444527e-05,0.508794145312719,5.588479682527484e-05,0.3831690920694937
8.429465944716974e-05,0.1,8.837993323310503e-05,0.2,9.169138506788781e-05,0.3,9.466058795313058e-05,0.4,9.742178839151899e-05,0.5,6.672178777257908e-05,0.6,4.906897474361866e-05,0.7,5.048237039164393e-05,0.8,5.493385042157254e-05,0.9,5.299919618882559e-05,1,5.66092840380745e-05,1.1,8.429465944716974e-05,0.4455007716695586,8.837993323310503e-05,0.2000078225762744,9.169138506788781e-05,0.2418025380375546,9.466058795313058e-05,0.2855076188765456,9.742178839151899e-05,0.1167435736223528,6.672178777257908e-05,9.253833196712044e-07,4.906897474361866e-05,1.467909653836217e-06,5.048237039164393e-05,1.036298825871072e-06,5.493385042157254e-05,9.216031787629903e-07,5.299919618882559e-05,9.349559905046933e-07,5.66092840380745e-05,9.010750636398885e-07,8.429465944716974e-05,0.0994419028849195,8.837993323310503e-05,0.1998288933696565,9.169138506788781e-05,0.3008073774623634,9.466058795313058e-05,0.4024636110806398,9.742178839151899e-05,0.5032282588763045,6.672178777257908e-05,0.07934886779389494,4.906897474361866e-05,0.6350788105414419,5.048237039164393e-05,0.581817848606618,5.493385042157254e-05,0.4169631240667601,5.299919618882559e-05,0.4876009776104432,5.66092840380745e-05,0.3579358453189839
8.429700952978539e-05,0.1,8.838170286014614e-05,0.2,9.169260411952641e-05,0.3,9.466149682353986e-05,0.4,9.742324145409452e-05,0.5,6.772178777257907e-05,0.6,4.941032034765908e-05,0.7,5.128135401220514e-05,0.8,5.555373579619705e-05,0.9,5.355292894314327e-05,1,5.744435646646895e-05,1.1,8.429700952978539e-05,0.5430995125418756,8.838170286014614e-05,0.2350461620411048,9.169260411952641e-05,0.2855228650907319,9.466149682353986e-05,0.3427980282985434,9.742324145409452e-05,0.1395043211771582,6.772178777257907e-05,9.245336034060952e-07,4.941032034765908e-05,1.367529307025251e-06,5.128135401220514e-05,1.000600818447052e-06,5.555373579619705e-05,9.178087326342503e-07,5.355292894314327e-05,9.274714477284615e-07,5.744435646646895e-05,8.985709252398418e-07,8.429700952978539e-05,0.09949075717527933,8.838170286014614e-05,0.1998786040284566,9.169260411952641e-05,0.3008472140516366,9.466149682353986e-05,0.4024959648376388,9.742324145409452e-05,0.5032823212611791,6.772178777257907e-05,0.06165220954028738,4.941032034765908e-05,0.6222253133775413,5.128135401220514e-05,0.5517462600313343,5.555373579619705e-05,0.3948523813715225,5.355292894314327e-05,0.4671674634585724,5.744435646646895e-05,0.3294764360223056
8.429928676876032e-05,0.1,8.838325098378861e-05,0.2,9.169384754363725e-05,0.3,9.46627551570385e-05,0.4,9.742481289200487e-05,0.5,6.872178777257907e-05,0.6,4.983566335291198e-05,0.7,5.208123140116057e-05,0.8,5.62354600150161e-05,0.9,5.410415365485334e-05,1,5.843483622415192e-05,1.1,8.429928676876032e-05,0.6469315723695047,8.838325098378861e-05,0.2774789987889708,9.169384754363725e-05,0.3416652718344066,9.46627551570385e-05,0.440179660949308,9.742481289200487e-05,0.1763247442045918,6.872178777257907e-05,9.237978537073515e-07,4.983566335291198e-05,1.272379512242734e-06,5.208123140116057e-05,9.748248159945324e-07,5.62354600150161e-05,9.14593032835673e-07,5.410415365485334e-05,9.215318364239079e-07,5.843483622415192e-05,8.962462058090207e-07,8.429928676876032e-05,0.09953810757879278,8.838325098378861e-05,0.1999220964837778,9.169384754363725e-05,0.300887848901014,9.46627551570385e-05,0.402540759763388,9.742481289200487e-05,0.5033407888048331,6.872178777257907e-05,0.04608016406791382,4.983566335291198e-05,0.6061952355503423,5.208123140116057e-05,0.5217628484092656,5.62354600150161e-05,0.3708964558318014,5.410415365485334e-05,0.4469861479059576,5.843483622415192e-05,0.2966922177206329
8.430160050781671e-05,0.1,8.838471989351966e-05,0.2,9.169592096509367e-05,0.3,9.466425448208014e-05,0.4,9.742561417805382e-05,0.5,6.972178777257907e-05,0.6,5.036555237940904e-05,0.7,5.279399855189724e-05,0.8,5.70088376883517e-05,0.9,5.466846816386711e-05,1,5.943483622415192e-05,1.1,8.430160050781671e-05,0.7586705788512238,8.838471989351966e-05,0.3287503934433168,9.169592096509367e-05,0.4584667956039278,9.466425448208014e-05,0.5795509059828402,9.742561417805382e-05,0.2038167633947657,6.972178777257907e-05,9.231726044277717e-07,5.036555237940904e-05,1.185300984919118e-06,5.279399855189724e-05,9.57972086012205e-07,5.70088376883517e-05,9.117790887541212e-07,5.466846816386711e-05,9.167399156176922e-07,5.943483622415192e-05,8.943498264754946e-07,8.430160050781671e-05,0.0995862274183642,8.838471989351966e-05,0.1999633670304631,9.169592096509367e-05,0.3009556119567418,9.466425448208014e-05,0.4025941352650516,9.742561417805382e-05,0.5033706021349268,6.972178777257907e-05,0.03269418712606265,5.036555237940904e-05,0.5862202116136206,5.279399855189724e-05,0.4952089290308676,5.70088376883517e-05,0.3442310005175365,5.466846816386711e-05,0.4265159067396456,5.943483622415192e-05,0.2647846141662376
8.430375355918785e-05,0.1,8.838688440734958e-05,0.2,9.169772563171188e-05,0.3,9.466544580886261e-05,0.4,9.742642431988629e-05,0.5,7.072178777257907e-05,0.6,5.095845871050307e-05,0.7,5.344367147406965e-05,0.8,5.78578459720792e-05,0.9,5.52642889912838e-05,1,6.043483622415192e-05,1.1,8.430375355918785e-05,0.8612134575298175,8.838688440734958e-05,0.4221564166327768,9.169772563171188e-05,0.579905641375987,9.466544580886261e-05,0.7049642041776315,9.742642431988629e-05,0.2418645605419648,7.072178777257907e-05,9.226553693272432e-07,5.095845871050307e-05,1.115446784407251e-06,5.344367147406965e-05,9.464532792455351e-07,5.78578459720792e-05,9.093629999170357e-07,5.52642889912838e-05,9.12794413386673e-07,6.043483622415192e-05,8.927445032574625e-07,8.430375355918785e-05,0.09963101486581249,8.838688440734958e-05,0.2000241875078962,9.169772563171188e-05,0.3010145957634923,9.466544580886261e-05,0.4026365473742695,9.742642431988629e-05,0.5034007452098381,7.072178777257907e-05,0.02154710705025231,5.095845871050307e-05,0.5638887942776631,5.344367147406965e-05,0.4711872643715864,5.78578459720792e-05,0.315655461016425,5.52642889912838e-05,0.4051399880591516,6.043483622415192e-05,0.2341999525943858
8.430529480590411e-05,0.1,8.838917212471471e-05,0.2,9.169926227721291e-05,0.3,9.466655362120288e-05,0.4,9.742716506748776e-05,0.5,7.172178777257906e-05,0.6,5.158067190078549e-05,0.7,5.406429861920968e-05,0.8,5.865182737221562e-05,0.9,5.591250791774905e-05,1,6.143483622415192e-05,1.1,8.430529480590411e-05,0.9243558389623804,8.838917212471471e-05,0.5401560472552148,9.169926227721291e-05,0.6947007964794294,9.466655362120288e-05,0.8280402930677736,9.742716506748776e-05,0.2879179843850897,7.172178777257906e-05,9.222441295878011e-07,5.158067190078549e-05,1.062942453124781e-06,5.406429861920968e-05,9.381539992079208e-07,5.865182737221562e-05,9.075230683189802e-07,5.591250791774905e-05,9.094729509058441e-07,6.143483622415192e-05,8.91343508487955e-07,8.430529480590411e-05,0.09966308126957313,8.838917212471471e-05,0.200088477911868,9.169926227721291e-05,0.3010648225859454,9.466655362120288e-05,0.4026759873002236,9.742716506748776e-05,0.5034283065417118,7.172178777257906e-05,0.01268291627292573,5.158067190078549e-05,0.5405079885371523,5.406429861920968e-05,0.4484394453988749,5.865182737221562e-05,0.2896624443147213,5.591250791774905e-05,0.3821953407685674,6.143483622415192e-05,0.2050589366914992
8.430637449632638e-05,0.1,8.839105606287586e-05,0.2,9.170076668246183e-05,0.3,9.466711299179021e-05,0.4,9.742794676127492e-05,0.5,7.272178777257906e-05,0.6,5.22368312437741e-05,0.7,5.467989058766173e-05,0.8,5.946027652456252e-05,0.9,5.663887649116408e-05,1,6.243483622415191e-05,1.1,8.430637449632638e-05,0.9588525122873006,8.839105606287586e-05,0.6492546298718109,9.170076668246183e-05,0.8126562936067381,9.466711299179021e-05,0.8889786682366155,9.742794676127492e-05,0.3487403920199903,7.272178777257906e-05,9.219371590572172e-07,5.22368312437741e-05,1.023118368993524e-06,5.467989058766173e-05,9.319616994474357e-07,5.946027652456252e-05,9.059246176492029e-07,5.663887649116408e-05,9.066010690445605e-07,6.243483622415191e-05,8.90099397132889e-07,8.430637449632638e-05,0.09968554756009662,8.839105606287586e-05,0.2001414273453589,9.170076668246183e-05,0.3011139983025172,9.466711299179021e-05,0.4026959021686147,9.742794676127492e-05,0.5034573916037407,7.272178777257906e-05,0.006136597705417191,5.22368312437741e-05,0.5159507873750255,5.467989058766173e-05,0.4261037291872273,5.946027652456252e-05,0.2639896084851057,5.663887649116408e-05,0.3569154752391084,6.243483622415191e-05,0.177476572734082
8.430737329217749e-05,0.1,8.839290601754943e-05,0.2,9.170157567690634e-05,0.3,9.466770545138423e-05,0.4,9.742923456515277e-05,0.5,7.372178777257906e-05,0.6,5.294251226382181e-05,0.7,5.5315519862667e-05,0.8,6.033062972257352e-05,0.9,5.747706868111032e-05,1,6.343483622415191e-05,1.1,8.430737329217749e-05,0.9824767352095084,8.839290601754943e-05,0.763471857344095,9.170157567690634e-05,0.8749070066782134,9.466770545138423e-05,0.9464843552347162,9.742923456515277e-05,0.473985255209036,7.372178777257906e-05,9.217330318448378e-07,5.294251226382181e-05,9.9252950072118e-07,5.5315519862667e-05,9.271685508802866e-07,6.033062972257352e-05,9.04424175633424e-07,5.747706868111032e-05,9.040338388316794e-07,6.343483622415191e-05,8.88984635384855e-07,8.430737329217749e-05,0.0997063326396781,8.839290601754943e-05,0.2001934271005978,9.170157567690634e-05,0.3011404436653498,9.466770545138423e-05,0.4027169953468682,9.742923456515277e-05,0.5035053083881218,7.372178777257906e-05,0.001933986676384336,5.294251226382181e-05,0.4897007889242874,5.5315519862667e-05,0.4033143332804439,6.033062972257352e-05,0.2373217216120746,5.747706868111032e-05,0.3283762491756621,6.343483622415191e-05,0.1515617157114909
8.430875149861e-05,0.1,8.83946203655802e-05,0.2,9.170242137129244e-05,0.3,9.466818016313248e-05,0.4,9.743041862796624e-05,0.5,7.472178777257905e-05,0.6,5.371586906841447e-05,0.7,5.595308858244058e-05,0.8,6.129944122311147e-05,0.9,5.847215004758382e-05,1,6.443483622415191e-05,1.1,8.430875149861e-05,1.005033685840352,8.83946203655802e-05,0.8682404768410256,9.170242137129244e-05,0.9328638402065629,9.466818016313248e-05,0.9837327734295952,9.743041862796624e-05,0.6126863729720522,7.472178777257905e-05,9.216307112970472e-07,5.371586906841447e-05,9.691209499183701e-07,5.595308858244058e-05,9.235413094027391e-07,6.129944122311147e-05,9.029536009966589e-07,5.847215004758382e-05,9.016463675187896e-07,6.443483622415191e-05,8.879828193746264e-07,8.430875149861e-05,0.09973501654101447,8.83946203655802e-05,0.2002416199565163,9.170242137129244e-05,0.3011680895445972,9.466818016313248e-05,0.4027338965777829,9.743041862796624e-05,0.5035493657181564,7.472178777257905e-05,9.166897156831499e-05,5.371586906841447e-05,0.4611842568297045,5.595308858244058e-05,0.3807705526547956,6.129944122311147e-05,0.2089157402518514,5.847215004758382e-05,0.2954793266505221,6.443483622415191e-05,0.1274166397250224
8.430996666784803e-05,0.1,8.83954686892483e-05,0.2,9.170309136897562e-05,0.3,9.466861885254578e-05,0.4,9.743140408614528e-05,0.5,7.572178777257905e-05,0.6,5.450808915075243e-05,0.7,5.657291645639948e-05,0.8,6.229944122311147e-05,0.9,5.947215004758382e-05,1,6.543483622415191e-05,1.1,8.430996666784803e-05,1.018928771769909,8.83954686892483e-05,0.9151662847605947,9.170309136897562e-05,0.9697832692738263,9.466861885254578e-05,1.010010558824039,9.743140408614528e-05,0.7416702450287341,7.572178777257905e-05,9.216296475999446e-07,5.450808915075243e-05,9.528341153470457e-07,5.657291645639948e-05,9.208072530014342e-07,6.229944122311147e-05,9.016068256801919e-07,5.947215004758382e-05,8.997054351869269e-07,6.543483622415191e-05,8.870840034456905e-07,8.430996666784803e-05,0.0997603103450645,8.83954686892483e-05,0.2002654693036381,9.170309136897562e-05,0.3011899924706901,9.466861885254578e-05,0.4027495154563331,9.743140408614528e-05,0.5035860336530903,7.572178777257905e-05,0.0006169153772752622,5.450808915075243e-05,0.4323125128026044,5.657291645639948e-05,0.3591909727552366,6.229944122311147e-05,0.1811158303450496,5.947215004758382e-05,0.2636188563512454,6.543483622415191e-05,0.105136634358759
8.431102963391223e-05,0.1,8.839630324917662e-05,0.2,9.170370057825424e-05,0.3,9.466921055224126e-05,0.4,9.7432317931569e-05,0.5,7.672178777257905e-05,0.6,5.53317663052561e-05,0.7,5.721436995821189e-05,0.8,6.329944122311146e-05,0.9,6.047215004758381e-05,1,6.64348362241519e-05,1.1,8.431102963391223e-05,1.028561613290581,8.839630324917662e-05,0.9537465321241116,9.170370057825424e-05,0.9952255218366647,9.466921055224126e-05,1.034857450950204,9.7432317931569e-05,0.865182143408372,7.672178777257905e-05,9.217298413083492e-07,5.53317663052561e-05,9.416055335641202e-07,5.721436995821189e-05,9.185401186831407e-07,6.329944122311146e-05,9.004018020282591e-07,6.047215004758381e-05,8.980602383903747e-07,6.64348362241519e-05,8.862820584239935e-07,8.431102963391223e-05,0.09978243842414636,8.839630324917662e-05,0.2002889328120535,9.170370057825424e-05,0.3012099086198177,9.466921055224126e-05,0.4027705822738542,9.7432317931569e-05,0.5036200372777704,7.672178777257905e-05,0.003507652985904053,5.53317663052561e-05,0.4027358024824851,5.721436995821189e-05,0.3372434079784966,6.329944122311146e-05,0.1549690648859017,6.047215004758381e-05,0.233085928748024,6.64348362241519e-05,0.08480962861511487
8.431221030103421e-05,0.1,8.839706707954685e-05,0.2,9.17045124108964e-05,0.3,9.466983510337366e-05,0.4,9.743273832816046e-05,0.5,7.772178777257905e-05,0.6,5.622958958669666e-05,0.7,5.793709624267771e-05,0.8,6.429944122311146e-05,0.9,6.147215004758381e-05,1,6.74348362241519e-05,1.1,8.431221030103421e-05,1.037811911049036,8.839706707954685e-05,0.9807954085564818,9.17045124108964e-05,1.018969903976864,9.466983510337366e-05,1.052172203832366,9.743273832816046e-05,0.9190817349903587,7.772178777257905e-05,9.219318442933924e-07,5.622958958669666e-05,9.337560976372172e-07,5.793709624267771e-05,9.164541161362466e-07,6.429944122311146e-05,8.993192686757231e-07,6.147215004758381e-05,8.966233776780764e-07,6.74348362241519e-05,8.855731132050968e-07,8.431221030103421e-05,0.09980701933655112,8.839706707954685e-05,0.2003104087344333,9.17045124108964e-05,0.3012364495722344,9.466983510337366e-05,0.4027928190264186,9.743273832816046e-05,0.5036356800824131,7.772178777257905e-05,0.008752473376765768,5.622958958669666e-05,0.3711010124168883,5.793709624267771e-05,0.3130281352806217,6.429944122311146e-05,0.1305786332123545,6.147215004758381e-05,0.20400104335694,6.74348362241519e-05,0.06651584389923482
8.431366151475738e-05,0.1,8.839795922580271e-05,0.2,9.170536104476189e-05,0.3,9.467033496281665e-05,0.4,9.743317172110935e-05,0.5,7.872178777257904e-05,0.6,5.709281912285737e-05,0.7,5.887146866607811e-05,0.8,6.529944122311146e-05,0.9,6.247215004758381e-05,1,6.84348362241519e-05,1.1,8.431366151475738e-05,1.047858880437224,8.839795922580271e-05,1.00342226121881,9.170536104476189e-05,1.035616099245687,9.467033496281665e-05,1.062071003513011,9.743317172110935e-05,0.967458104782397,7.872178777257904e-05,9.222367035117429e-07,5.709281912285737e-05,9.28925029981042e-07,5.887146866607811e-05,9.142469924674133e-07,6.529944122311146e-05,8.983477835770399e-07,6.247215004758381e-05,8.953469606797236e-07,6.84348362241519e-05,8.849545991341163e-07,8.431366151475738e-05,0.09983723666801614,8.839795922580271e-05,0.2003354935632038,9.170536104476189e-05,0.3012641944848138,9.467033496281665e-05,0.4028106164281364,9.743317172110935e-05,0.5036518065471849,7.872178777257904e-05,0.01633067763990814,5.709281912285737e-05,0.3413706180440083,5.887146866607811e-05,0.282605567827416,6.529944122311146e-05,0.1080407932152957,6.247215004758381e-05,0.1764789849330116,6.84348362241519e-05,0.05032747742175681
8.431569648480692e-05,0.1,8.839912771075314e-05,0.2,9.170604528790814e-05,0.3,9.467084807065118e-05,0.4,9.743354583527386e-05,0.5,7.972178777257904e-05,0.6,5.787174348925516e-05,0.7,5.987146866607811e-05,0.8,6.629944122311146e-05,0.9,6.347215004758381e-05,1,6.943483622415189e-05,1.1,8.431569648480692e-05,1.060143738404181,8.839912771075314e-05,1.023426566945591,9.170604528790814e-05,1.045502212621697,9.467084807065118e-05,1.070290198609018,9.743354583527386e-05,1.000783609080254,7.972178777257904e-05,9.226458651417245e-07,5.787174348925516e-05,9.259097936889156e-07,5.987146866607811e-05,9.122926557816066e-07,6.629944122311146e-05,8.974803332684849e-07,6.347215004758381e-05,8.942031347193442e-07,6.943483622415189e-05,8.844246503611983e-07,8.431569648480692e-05,0.09987961604179219,8.839912771075314e-05,0.2003683502157612,9.170604528790814e-05,0.3012865654882879,9.467084807065118e-05,0.4028288857386602,9.743354583527386e-05,0.5036657273177246,7.972178777257904e-05,0.02621235806525712,5.787174348925516e-05,0.3151942152672664,5.987146866607811e-05,0.2512604121839734,6.629944122311146e-05,0.087444491452633,6.347215004758381e-05,0.150628370467206,6.943483622415189e-05,0.03630841726940692
8.431860225037934e-05,0.1,8.839999064365567e-05,0.2,9.170675500295158e-05,0.3,9.467144072331786e-05,0.4,9.743392758618108e-05,0.5,8.072178777257904e-05,0.6,5.860327955399646e-05,0.7,6.078761819048601e-05,0.8,6.729944122311145e-05,0.9,6.44721500475838e-05,1,7.043483622415189e-05,1.1,8.431860225037934e-05,1.075013993612774,8.839999064365567e-05,1.034038616443153,9.170675500295158e-05,1.054032752197643,9.467144072331786e-05,1.078486861243654,9.743392758618108e-05,1.026337677222251,8.072178777257904e-05,9.231610908176491e-07,5.860327955399646e-05,9.237506298083728e-07,6.078761819048601e-05,9.10752323390423e-07,6.729944122311145e-05,8.967124954855298e-07,6.44721500475838e-05,8.931752870289704e-07,7.043483622415189e-05,8.839817438263925e-07,8.431860225037934e-05,0.09994014438532106,8.839999064365567e-05,0.2003926164267774,9.170675500295158e-05,0.3013097698666323,9.467144072331786e-05,0.4028499875144306,9.743392758618108e-05,0.503679932305973,8.072178777257904e-05,0.03835851617468355,5.860327955399646e-05,0.2912302648852269,6.078761819048601e-05,0.2237486703012749,6.729944122311145e-05,0.06887101211786928,6.44721500475838e-05,0.1265512205247969,7.043483622415189e-05,0.02451399026790668
8.43221798725745e-05,0.1,8.840084969431673e-05,0.2,9.170758989812965e-05,0.3,9.467218146975592e-05,0.4,9.743438271890971e-05,0.5,8.172178777257903e-05,0.6,5.931776911837251e-05,0.7,6.16122036869487e-05,0.8,6.829944122311145e-05,0.9,6.54721500475838e-05,1,7.143483622415189e-05,1.1,8.43221798725745e-05,1.09031331721047,8.840084969431673e-05,1.042808549943874,9.170758989812965e-05,1.062844918851436,9.467218146975592e-05,1.087575923061615,9.743438271890971e-05,1.047776825708574,8.172178777257903e-05,9.237844550356521e-07,5.931776911837251e-05,9.220317529679251e-07,6.16122036869487e-05,9.095147972121265e-07,6.829944122311145e-05,8.960413513334193e-07,6.54721500475838e-05,8.922533325412939e-07,7.143483622415189e-05,8.836245126304718e-07,8.43221798725745e-05,0.1000146906857315,8.840084969431673e-05,0.2004167746335832,9.170758989812965e-05,0.3013370678130173,9.467218146975592e-05,0.4028763626476537,9.743438271890971e-05,0.5036968679113247,8.172178777257903e-05,0.05272121663118201,5.931776911837251e-05,0.2684539515814378,6.16122036869487e-05,0.200049813278341,6.829944122311145e-05,0.05239365624852299,6.54721500475838e-05,0.1043425566168037,7.143483622415189e-05,0.01499074363226993
8.432628626979024e-05,0.1,8.840185996918283e-05,0.2,9.170866990365685e-05,0.3,9.467319888593957e-05,0.4,9.743484342753651e-05,0.5,8.272178777257903e-05,0.6,6.00532894883727e-05,0.7,6.244444617096412e-05,0.8,6.929944122311145e-05,0.9,6.64721500475838e-05,1,7.243483622415189e-05,1.1,8.432628626979024e-05,1.105052385696717,8.840185996918283e-05,1.051881370528182,9.170866990365685e-05,1.072973208813316,9.467319888593957e-05,1.0986144449466,9.743484342753651e-05,1.062679549170531,8.272178777257903e-05,9.245185353481827e-07,6.00532894883727e-05,9.205271729002638e-07,6.244444617096412e-05,9.083804989785905e-07,6.929944122311145e-05,8.95464805602049e-07,6.64721500475838e-05,8.914310455284028e-07,7.243483622415189e-05,8.833516956350691e-07,8.432628626979024e-05,0.1001002861216505,8.840185996918283e-05,0.2004451870542534,9.170866990365685e-05,0.3013723811693114,9.467319888593957e-05,0.4029125896230104,9.743484342753651e-05,0.5037140110774825,8.272178777257903e-05,0.06924377641774404,6.00532894883727e-05,0.2457055406064063,6.244444617096412e-05,0.1772194278371223,6.929944122311145e-05,0.03807745244042249,6.64721500475838e-05,0.08409002619349759,7.243483622415189e-05,0.007776261266210116
